,beat,population,crimes,square_mileage,households,85,80-84,75-79,70-74,67-69,65-66,62-64,60-61,55-59,50-54,45-49,40-44,35-39,30-34,25-29,22-24,21,20,18-19,15-17,10-14,5-9,0-4,<=21,22-29,30-39,40-49,50-59,60-64,65,med_income,pop_food_stamps,percent_on_fs,bachelors,high_school,no_high_school,percent_bachelors,percent_high_school,percent_no_high_school,se_35+,se_25-34,se_20-24,se_18-19,se_15-17,se_10-14,se_5-9,se_0-4,total_se,percent_se,percent_se_0-4,percent_se_5-9,percent_se_10-14,percent_se_15-17,percent_se_18-19,percent_se_20-24,percent_se_25-34,youngPop,percent_se_35+,Crime_density,Crime_density_young
174,1523,5315.7088537707,854,0.306339706,1715.0712525158,95.7757170514,13.6283172588,53.3812723829,121.1586967606,84.5356046384,61.9969090258,132.3840582819,197.2133650955,309.1146475216,334.7525769525,328.9586220863,395.1600767505,304.862195549,253.7970044295,433.1571727926,247.7458605214,155.0027047115,50.6874935761,262.2121663331,326.3082701711,417.1251282144,308.5901821845,428.178120602,1948.1040657927,680.903033314,558.6591999785,724.1186988368,643.8672244741,329.5974233774,430.4765171179,25389.557770921,792.7225878672,46.2209710940215,446.8442590375,1850.8948847207,822.1370794416,14.322578982819,59.3262364663906,26.3517389266004,102.8030945596,71.5885548909,95.6079142158,190.1489140881,326.3072927203,417.1245339176,292.8112506641,177.3312765661,1673.7228316225,31.4863525761996,41.4153054613767,94.8867681373719,99.9998575255338,99.9997004517233,72.517197331929,21.0852031633578,10.421154316346,2432.9047502345,3.5660797913218,0.16065590187359768,0.3510207294049163
175,1524,6635.2551420017,833,0.384168795,1930.6033955539,76.9755385967,53.6779091316,199.9302539556,196.2520600901,205.1307498266,107.3760102545,261.6794547326,176.6362014999,352.2718002584,540.8402325178,406.1584826437,471.602865163,296.6755082584,379.1875464121,527.1741647678,242.201013999,95.8393421507,95.929900329,280.7504790568,413.4381806218,444.542197262,355.6456802097,455.382888333,2141.528667963,769.3751787668,675.8630546705,877.7613478067,893.1120327762,438.3156562325,839.3425218551,33568.9099275445,820.9989337497,42.525509674355,638.2287368469,2490.5578910518,1122.782162771,15.0117585522101,58.5803357985428,26.4089248276668,82.3231634713,85.8788378565,76.3037242907,184.7583405949,413.4377120592,408.7407377055,320.2635334864,378.4846841833,1950.1907336478,29.3913450487071,83.1135059924632,90.0512929884492,91.9464429300511,99.9998866668291,65.8087356486828,17.58270829661,9.47511758243881,3345.1637488598,2.50215430619649,0.12554151757135049,0.24901621042734554
176,1531,5855.0887297484,856,0.3190570554,1862.5232359963,48.4245805315,117.2917699825,187.369422843,259.8886970653,175.1819427206,132.7642199426,136.655585057,137.3291812274,206.4067223812,562.0685520561,305.5266313677,226.4204881796,415.4332820251,409.6455642398,391.1803835501,207.8027680786,65.7677590188,110.6204706426,179.5735545143,314.8518205515,390.1541507293,505.8131811281,368.9215074671,1935.7024440517,598.9831516287,825.0788462649,531.9471195473,768.4752744373,273.9847662844,920.9206330855,27640.8189404346,901.75731954,48.4158963556571,478.2633661555,2389.0996908714,844.2239661466,12.8856959269618,64.3687439479902,22.7456545740989,90.8323426759,53.8641314689,134.4504407845,109.3711319092,314.8518205515,388.387775726,484.0906627056,102.414050405,1678.2623562266,28.6633120980682,27.7603903085355,95.7054265817959,99.5472622808195,100.0,60.9060349699156,34.9957290970906,6.72607220302401,2910.7575698282,3.08499070730759,0.146197613650303,0.29408151639730107
177,1532,6486.9466764606,979,0.3932234389,1902.9886883952,58.4262236626,68.6147670872,142.7545069282,220.5414302044,102.0151820226,146.746933176,142.1654669872,105.4720439307,193.7948025147,490.7224991463,350.1233601974,361.6761701351,444.6631026138,339.4143312216,383.534868722,347.8108853245,103.0045600727,216.8893502236,190.9577151845,395.7260601914,473.5068693707,604.3367760357,604.0023938458,2588.4237249244,731.3457540465,784.0774338354,711.7995303325,684.517301661,247.6375109179,739.099043081,28346.4443867477,1002.5285908807,52.6817945368944,449.9817827844,2211.2979371451,889.3859516454,12.6730012006998,62.27759097077,25.048101199439,186.96861351,40.2603199907,159.3521247818,109.8804146319,395.7260601914,463.5664562242,604.3360618872,281.9590468218,2242.049098039,34.562471527241,46.6817763794796,99.9998818293825,97.900682378756,100.0,57.5417518615236,23.8656552756435,5.56890027595865,2827.7628662681,5.1095715112536,0.15091845961252154,0.34621007711725893
178,1533,7287.6734171871,1339,0.5522720024,2338.7331913276,227.2108575779,173.2959082593,221.90839982,208.8154530382,208.6223701874,126.2504363617,204.6544958545,129.8381879288,479.9148699248,354.0505309122,339.2279832812,265.1964473544,315.5522922357,327.1266688137,426.4579798407,529.5982879918,179.0708852541,182.8897445451,187.9901832988,276.0355714306,542.9229963662,520.2636155019,860.7757962254,2749.9487926221,956.0562678325,642.6789610494,604.4244306356,833.965400837,334.4926837833,1166.1034252445,25628.8916869609,950.9732320665,40.6618948921947,601.0783386692,2309.9028474988,1097.1416704032,14.9964918317196,57.6304899978198,27.3729313468002,153.5599706043,133.0339555379,277.5181564825,168.7357096922,271.1214029797,537.0552153518,520.2636155019,494.9373387553,2556.2253649056,35.0760142307839,57.4989841635484,100.0,98.9192240789811,98.219733628738,89.7577239041274,31.1272929858749,17.6534853483872,3254.5416879188,3.80746231247347,0.18373490733573897,0.4114250571656551
179,1611,17989.3062407011,490,1.9934240939,7302.1661655854,514.1565041498,609.3772626966,534.6211042572,762.9771060617,472.8786870079,276.6884289589,584.6782899434,620.8907755298,1280.4865238249,962.2066699172,1521.085916416,1498.8709335005,1061.068827248,980.4339034215,1777.2936205777,536.8519441608,146.8040371981,91.4167360097,147.5915698756,466.0780689588,1169.7003644245,1156.8732481553,816.3812685287,3994.8452931507,2314.1455647385,2041.5027306695,3019.9568499165,2242.6931937421,1205.5690654732,3170.6990931321,84946.399284037,233.4707869818,3.19728121337654,6346.6296682627,6232.7031482929,878.3817369827,47.160157994367,46.3135995905592,6.52702673083651,213.0104618659,426.1777804021,419.1038090732,118.8842196024,417.6689767038,1155.161188722,1080.7642816023,461.5902258794,4292.3609438511,23.8606252315588,56.5410113722095,93.4211490606806,98.7570170836312,89.6135228239458,80.5494647848814,54.0728372553317,15.4539481037657,10699.8814793904,2.9221847929136,0.027238404496743016,0.04579489977938677
180,1612,12076.6731991866,436,1.6388496874,5161.0575710747,841.6510194157,481.6757481643,386.3959815199,348.3900732983,246.3537680848,267.0297190592,528.8814288208,367.8475364781,829.5908983618,945.9166392276,870.2581668714,1012.9123063095,695.6596657801,615.1071251625,664.8080863681,311.137207589,61.8561737005,102.5517985551,147.4848374119,457.1329897223,510.8110570867,650.3857355601,732.7839814992,2663.0065735358,975.9452939571,1310.7667909426,1883.1704731809,1775.5075375894,896.7289652989,2571.4963095422,75430.3795377383,137.1919231788,2.65821338532816,4335.0307811936,4148.4094811946,619.0379005262,47.6244632903,45.5742496471703,6.80072397566622,169.0461798563,198.2012233767,182.2111628579,130.4660113149,435.1948053194,508.6578576132,641.7203401651,438.2552566936,2703.7528371971,22.388225570095,59.806882759224,98.6676529140761,99.5784743803746,95.2009185737772,88.4606266002319,38.3162674296149,15.4854963509402,7822.6142065312,3.97376200349259,0.03610265781054388,0.05573584334965389
181,1613,13346.466422455,483,1.4646124695,5134.261535027,366.8318968457,271.8225474039,467.642495614,636.0658090721,396.6666800361,266.3616100205,602.7997672357,415.2454078372,1033.0412284867,1091.8599966443,1075.0489782746,895.1682489652,902.0959161213,814.666323322,592.8695599496,446.4925680649,84.0155802085,115.4841791692,128.6932431361,347.4624754528,669.1898404933,873.5453481322,853.3915705795,3071.7822371716,1039.3621280145,1716.7622394433,1970.2172272398,2124.901225131,1018.0451750729,2405.3910389923,76982.8945947231,306.7033421601,5.97366028332811,4360.2072392709,4717.6396276053,750.3396345758,44.3642880510392,48.0010953321284,7.63456456487115,144.7507611052,179.044654785,278.7785965614,108.915808466,326.8946666203,656.0862575918,828.3149101329,573.8591987265,3096.6448539891,23.2019828767493,67.2445356282132,94.822199202822,98.0418736046799,94.0805668854754,84.6321110664806,43.1550940651336,12.7204327017822,8420.6557339469,2.9386180318075,0.03618935414900292,0.05735895341889365
182,1614,15422.004847197,559,2.7829345729,6887.4419741236,290.4964675679,200.9405005115,438.4821353827,506.6541211712,399.2725254577,341.6570436692,485.5560031062,298.1949944926,944.0101238212,772.6897080947,1092.2701860842,1058.7469344318,1722.6036595174,1622.7929174974,1482.1885715691,378.5876695546,68.0373761722,98.7998879656,120.7930903016,449.0766388398,855.9870743467,834.9468520847,959.2435411473,3386.8844608579,1860.7762411237,3345.3965770148,2151.017120516,1716.6998319159,783.7509975988,2177.5027937602,55987.4554874979,728.6941674564,10.5800407494413,5340.501671613,5110.5405779714,1205.5136480348,45.8155250911199,43.8427163732198,10.3419574012687,253.8085215329,433.0940054758,260.0275456599,110.0494551863,436.4992238723,855.9870743467,802.8699162455,563.0987467087,3715.4344890281,24.0917735783451,58.7023756276959,96.1582062667689,100.0,97.1992720440783,91.1057535754115,47.6743048579708,13.9483603042673,8551.551227718,3.6942032592041105,0.03624690859188778,0.0653682571868508
183,1621,11070.1114911602,267,2.4897479285,4120.1691910248,372.8322830515,269.5235569575,317.4266764955,373.4636226682,352.9642719088,309.490629458,345.5034580466,258.5265652968,794.4498241416,937.0294276497,896.5526239276,774.9997851714,614.6351817119,540.3205995921,410.9209162047,313.6176019597,88.9806741622,72.595967214,155.9876995814,429.0010923307,791.9519793253,911.1085075841,738.2398562699,3187.8657764676,724.5385181644,1154.955781304,1671.552409099,1731.4792517913,604.0300233434,1995.7010405395,104297.189187506,113.4193817502,2.75278457004309,4606.249872239,2507.1609138445,455.2286610252,60.8597727835218,33.1256982969825,6.01467867418875,128.4289974577,72.5990091717,186.2270942339,116.7661239312,416.5875787187,769.8930494692,899.4223263276,519.985887968,3109.910067278,28.0928522694767,70.4359001416328,98.7173666847336,97.2146126997633,97.1064144511709,74.8559817501939,39.1896780833395,7.63202698432354,6617.3865969361,2.88427873961612,0.024118998278672,0.04034825472092306
184,1622,27483.9504328528,1034,2.0564866247,10474.5659583521,623.9278274991,676.188215644,804.67646557,1006.8044007803,777.7449644997,499.7527934776,975.9001586112,925.9220606344,2038.0561032912,1963.0893198908,1833.4044143542,2175.2741422243,1961.7575672149,1754.3811215153,1872.3857770567,957.9005674934,379.3919125754,286.2010074291,541.7191117298,854.6810806754,1516.1060631546,1538.6873213328,1520.0068164756,6636.7933133727,2830.2863445501,3716.1386887302,4008.6785565785,4001.145423182,1901.8222192456,4389.0946674707,67039.4653400384,865.5018849045,8.26289020801263,8065.3410987157,9430.8521816593,2393.0720519004,40.5512447266918,47.41681599314111,12.031983426054,439.1768298826,483.5910245248,787.310975921,462.5971821549,825.1337925519,1501.3633211584,1501.890846061,992.8714943709,6993.9354666255,25.4473442008007,65.3202001207498,97.6085800694109,99.0275916471487,96.5428873071403,85.3942886891603,48.4948650539024,13.3339428215033,16262.4896534147,3.9137224512457,0.03762195694997374,0.06358190055991131
185,1623,18917.407999468,899,1.3186012316,7146.2397400959,305.1256433216,300.1836860635,428.1772514703,457.4569079231,440.328045136,173.403763554,638.9001233031,519.3103025089,1315.0959710719,1393.6530516506,1056.3409128729,1353.0262154103,1842.783779394,1656.1756518686,1417.3355841808,754.0081278929,235.4422685485,148.0665918118,255.8228599277,627.8596515498,1100.6688719519,1127.053356996,1371.1507013736,4866.0643021593,2171.3437120737,3498.9594312626,2409.3671282832,2708.7490227225,1158.210425812,2104.6752974685,67718.7897270686,824.538191619,11.5380706722265,6129.4994615489,5755.3196386391,1412.477789554,46.0956966119356,43.2817507582232,10.6222617469528,339.0940334838,497.2319483304,605.2924541802,219.9810410861,599.087084892,1078.5796420003,1109.7570776035,713.8689733693,5162.8922549456,27.2917529457037,52.0634947459937,98.4653539883328,97.993108507518,95.417356954412,85.9895949674984,53.2117287417133,16.1779772430417,10223.8243333664,3.9005092319524097,0.047522366701890764,0.0879318707644487
186,1624,15895.1509100045,842,1.0153183189,5769.5677414901,205.4821272218,234.027556413,358.6288683307,315.6980422534,320.3969722307,221.039238432,512.0756629595,620.999331039,1523.6287178142,1188.0036849524,1257.3747382434,1136.729286825,1072.75229254,1119.8873388082,1212.388628197,690.9413654058,235.5150888405,238.7863558228,364.825763448,516.3642508782,700.5529329237,957.9003627785,891.2079821061,3905.1527367978,1903.3299936028,2192.6396313482,2394.1040250684,2711.6324027666,1133.0749939985,1655.2728048816,65011.3471635375,877.2622225886,15.2049904238065,4621.6862373088,5339.5016132888,1337.9246356572,40.903292336029104,47.2561710602463,11.8410293745359,205.2630430608,349.497734757,535.2249738175,272.2160039243,511.3282137933,662.931060923,941.3762345704,574.736944092,4052.5742089383,25.4956636264937,64.4896540012785,98.2749637801399,94.6296888882203,99.0247122885957,74.6153455149557,45.9324845596568,14.9852650244379,8966.7808407957,2.96264548530735,0.05297212997644711,0.09390215005246878
187,1631,18763.2844907758,571,2.4293064789,7069.990604491,454.0474039114,410.6324491055,493.4495151078,656.2397130205,625.8462491601,408.8770535577,646.584611345,342.3356901408,1523.6943949747,1230.3399010834,1630.5982964821,1262.0824773673,1182.508996897,1615.5752856118,1240.6838121188,358.1481856825,162.5202399553,229.401557765,447.4725833615,707.6832435862,952.0292453271,999.915373432,1182.6231740392,4681.6454174663,1598.8319978013,2798.0842825088,2892.6807738494,2754.0342960581,988.9203014858,3049.092383863,62405.8273629342,460.1906804031,6.50907060768621,4572.89437958,7571.9092222414,1578.6922271947,33.3216556707367,55.1748041678534,11.5035761682039,239.9200561907,370.7469644337,388.7335673105,406.5420084565,680.2447571066,914.2099822829,930.2719118735,407.6294917989,4338.2987394533,23.1212117557885,34.4682482761317,93.035064425556,96.0275103701036,96.1227729032335,90.8529424087792,51.8263063330377,12.980158723285,10867.2317898964,3.03848093825387,0.03043177223479763,0.0525432797458941
188,1632,14969.9995981558,718,1.4628151567,5474.34346984,378.1891586989,365.2271847518,310.501708432,569.2196793452,608.1813401667,288.5634489347,530.5529851914,348.3663735513,1312.8215796279,1256.940284801,817.2314438965,884.8475149729,741.6871960431,1082.8023534017,1146.7803378071,473.9215696689,140.3263252579,122.4396277395,351.3542684114,571.2560127829,932.7037483698,809.3667337951,926.8107329429,3854.2574492995,1620.701907476,1824.4895494448,1702.0789588694,2569.7618644289,878.9193587427,2519.8825203293,53782.5173772103,520.9303959779,9.51585151439403,3421.8478611259,5826.5959130419,1393.4688154611,32.1547223584857,54.7518713521368,13.0942709012249,149.3005911214,427.0374424871,416.1260647919,304.5776161301,457.7510594108,887.9065931787,809.3660504393,471.3178133588,3923.3832309181,26.2083055192696,50.8537284481186,99.9999155690775,95.197064955577,80.1306330555445,86.6867556518399,56.4861019073339,19.1532453212388,8412.2378879786,2.27670046152631,0.04796259313784167,0.08535184210922621
189,1633,19537.1018832416,1068,1.2653013769,6307.8548332457,396.0139394051,413.1821499404,434.9756018569,508.4172606547,533.2846031139,381.0265495867,555.2692642388,398.0167604622,1296.8504800131,1311.7689702611,1348.5011093048,1614.3029709346,1143.7317990957,1357.2945769344,1677.4057908598,877.5171581819,180.097015704,225.9710441965,484.5716763178,636.8716829985,1308.6869881323,1188.416268576,1264.9799086742,5289.5945845993,2554.9229490417,2501.0263760301,2962.8040802394,2608.6194502742,953.286024701,2666.9001045577,58003.0203077305,679.2160683215,10.7677821744038,4046.2037812038,6911.8093189567,2412.0287148499,30.2633265895921,51.6964429019294,18.0406170050238,181.9177234453,328.607519482,642.1197147429,406.5901582731,634.6906409615,1284.8040355227,1159.5663848043,687.4776367869,5325.7738140187,27.2597944457003,54.3469214074263,97.5724092193496,98.1750446954711,99.6575382301924,83.9071241973382,50.0254837541826,10.8283349146872,10335.2897726662,1.97697715688225,0.05466522140195735,0.1033352739489265
190,1634,15821.8557976285,840,0.7625099396,5534.6779746316,238.873157208,134.4162306341,277.6652109313,521.4485632343,262.1286480544,301.1594197038,461.531769947,368.5998541733,1109.4411849708,1296.6605974798,1088.4801220122,1039.815152873,1150.8753473117,1560.9016546747,1309.1080994986,746.3120600393,225.9347558457,138.4134027569,275.7431578525,571.0148918306,843.1656103438,912.1766031485,987.9983838751,3954.4468056531,2055.4201595379,2711.7770019864,2128.2952748852,2406.1017824506,830.1316241203,1735.6912297659,52017.8623467122,880.6512049054,15.9115166038909,2975.7458107312,5255.7927211082,2889.5664635077,26.7576645446354,47.2596611042505,25.9827468566507,201.3418315276,161.7642717647,442.3090171506,219.370695977,533.3932152056,839.1839081514,869.8854096865,418.5484237387,3685.7967732021,23.2956033751398,42.3632700791555,95.3637055241248,99.5277674820281,93.4114368708687,79.5561702003664,39.8239722398133,5.63636661964223,8251.0871777628,2.65946354507888,0.053091117170079735,0.10180476607541525
